product_id,product_name,category,sub_category,brand,price,cost,weight_kg,rating,review_count,is_active,created_date
702,Reverse-engineered tertiary instruction set,Food & Gourmet,Organic,"Goodwin, Wilson and Clayton",6.2,4.39,9.99,2.7,149,True,2022-09-14
703,Vision-oriented background model,Beauty & Personal Care,Bath & Body,Briggs-Jordan,109.81,43.0,0.33,2.7,115,True,2022-07-02
704,Visionary demand-driven access,Electronics,Smartphones,Kramer-Miller,436.71,299.2,16.02,5.0,118,True,2022-02-26
705,Devolved asynchronous orchestration,Food & Gourmet,Organic,Hernandez and Sons,36.63,24.13,17.75,4.9,85,True,2022-08-21
706,Programmable actuating hub,Clothing,Men's Wear,Steele PLC,177.97,75.51,21.32,4.1,40,True,2022-09-13
707,Future-proofed upward-trending budgetary management,Toys & Games,Outdoor Play,"West, Lee and Skinner",198.65,93.7,9.19,4.1,20,True,2022-08-22
708,Managed executive Local Area Network,Clothing,Shoes,Taylor PLC,44.14,22.65,2.75,3.3,186,True,2022-11-19
709,Business-focused user-facing algorithm,Clothing,Kids' Clothing,"Gardner, Lawrence and Baker",82.03,44.42,3.82,4.4,37,True,2022-05-11
710,Self-enabling cohesive interface,Beauty & Personal Care,Fragrance,"Howard, Oconnor and Banks",121.42,46.9,11.13,3.2,165,True,2022-03-04
711,De-engineered foreground monitoring,Food & Gourmet,Gourmet & Specialty,"Espinoza, Allen and Baker",49.98,27.93,5.3,4.1,115,True,2022-08-26
712,Realigned real-time Graphical User Interface,Food & Gourmet,Pantry Staples,"Clark, Stewart and Thomas",14.61,9.65,5.05,5.0,54,True,2022-12-01
713,Inverse hybrid knowledgebase,Clothing,Accessories,"Wu, Thomas and Cole",161.34,87.34,6.41,3.7,97,True,2022-06-11
714,Multi-layered exuding function,Toys & Games,Outdoor Play,Livingston-Warner,181.02,80.59,9.29,4.5,52,True,2022-11-03
715,Horizontal grid-enabled strategy,Food & Gourmet,Organic,Brown Group,57.73,39.06,20.86,3.7,48,True,2022-08-09
716,Re-engineered background portal,Clothing,Men's Wear,Wood Group,73.29,33.06,7.2,4.4,608,True,2022-01-17
717,Enterprise-wide zero tolerance firmware,Toys & Games,Outdoor Play,Lopez and Sons,170.71,84.37,3.45,4.8,64,True,2022-02-03
718,Down-sized systemic capability,Food & Gourmet,Organic,Malone Group,53.96,31.54,15.3,4.3,150,True,2022-11-29
719,Virtual logistical Internet solution,Clothing,Kids' Clothing,Walton-Anderson,68.6,34.68,13.23,4.2,32,True,2022-11-14
720,Diverse real-time moratorium,Books,Non-Fiction,Warren Ltd,70.77,35.32,18.76,3.6,176,True,2022-09-20
721,Switchable even-keeled frame,Sports & Outdoors,Cycling,"Kaufman, Goodwin and Espinoza",556.78,288.56,4.54,5.0,75,True,2022-09-22
722,Organic multimedia software,Toys & Games,Action Figures,Hayes-Smith,156.87,78.14,8.03,3.7,125,True,2022-10-21
723,Stand-alone didactic budgetary management,Home & Garden,Garden Tools,Ramos-Chavez,589.79,362.4,7.06,4.0,138,True,2022-12-08
724,Adaptive executive application,Food & Gourmet,Organic,King-Hart,9.57,5.85,18.8,3.9,208,True,2022-08-24
725,Synergistic systemic knowledgebase,Food & Gourmet,Pantry Staples,Dougherty-Zuniga,51.54,31.45,11.17,4.0,129,True,2022-09-18
726,Horizontal content-based intranet,Books,Comics & Graphic Novels,"Adams, Lang and Barton",26.03,13.86,18.46,3.2,302,True,2022-07-31
727,Inverse 5thgeneration application,Home & Garden,Bedding,Blevins Group,774.82,499.48,6.4,4.2,100,True,2022-07-28
728,Persevering secondary product,Beauty & Personal Care,Skincare,Ward-Ford,100.21,29.07,20.0,4.2,67,True,2022-06-24
729,Virtual contextually-based paradigm,Clothing,Women's Wear,Moran-Robinson,110.95,47.73,18.81,3.8,208,True,2022-04-29
730,Reverse-engineered incremental artificial intelligence,Home & Garden,Bedding,Donaldson-Rivers,557.29,334.26,14.13,3.2,80,True,2022-12-14
731,Polarized leadingedge middleware,Clothing,Women's Wear,Bowers-Sanders,105.44,51.62,3.95,3.2,61,True,2022-07-20
732,Synergistic coherent complexity,Clothing,Men's Wear,"Short, Huffman and Jackson",200.61,106.01,6.95,5.0,31,True,2022-12-11
733,Progressive cohesive array,Electronics,Laptops,"Berry, Johnson and Hardy",1041.83,608.4,14.03,4.8,138,False,2022-05-06
734,Reduced tangible circuit,Clothing,Kids' Clothing,Thomas-Murray,11.01,4.87,22.44,4.3,70,True,2022-10-30
735,Pre-emptive client-server algorithm,Beauty & Personal Care,Fragrance,"Wallace, Clark and Porter",21.45,7.67,21.48,4.7,222,True,2022-12-16
736,Inverse multi-state conglomeration,Toys & Games,Outdoor Play,Jones PLC,12.61,6.88,5.98,4.1,87,True,2022-01-26
737,Team-oriented full-range archive,Electronics,Laptops,Montgomery Ltd,1377.47,999.52,4.55,4.9,63,True,2022-11-08
738,Fundamental analyzing array,Clothing,Shoes,Miller PLC,208.17,98.1,12.81,3.4,225,True,2022-09-17
739,Visionary fault-tolerant alliance,Books,Comics & Graphic Novels,"Garcia, Perry and Roman",67.59,30.15,13.1,5.0,257,True,2022-11-06
740,Upgradable dedicated groupware,Home & Garden,Furniture,Webb-Williams,376.69,217.05,2.37,3.4,157,True,2022-09-18
741,Optional disintermediate functionalities,Electronics,Tablets,"Long, Molina and Haynes",1742.91,1136.71,1.72,3.7,116,True,2022-06-01
742,Innovative upward-trending parallelism,Clothing,Kids' Clothing,Walls LLC,36.55,13.38,22.06,2.8,119,True,2022-08-09
743,Progressive multi-tasking Graphic Interface,Food & Gourmet,Snacks,Vazquez Inc,17.22,10.95,9.48,4.2,80,True,2022-10-06
744,Reverse-engineered client-server infrastructure,Books,Children's,Williams-Banks,68.72,39.74,5.19,3.9,31,True,2022-03-18
745,Reverse-engineered directional infrastructure,Beauty & Personal Care,Fragrance,Farley-Thompson,81.31,25.95,19.16,4.4,80,True,2022-10-10
746,Seamless encompassing circuit,Books,Comics & Graphic Novels,Davis-Edwards,20.62,10.91,5.8,4.0,27,True,2022-10-12
747,Networked exuding moratorium,Electronics,Smart Home,Lyons Group,1111.09,828.49,8.97,3.0,69,True,2022-08-30
748,Face-to-face executive middleware,Clothing,Women's Wear,Valencia-Warren,45.51,17.76,8.32,5.0,72,True,2022-10-16
749,Business-focused value-added firmware,Clothing,Men's Wear,"Hunter, Henry and Walker",39.07,16.96,12.44,3.6,107,True,2022-02-20
750,Object-based bottom-line intranet,Books,Textbooks,Stone and Sons,7.47,4.3,18.46,3.9,148,True,2022-05-21
751,Reduced motivating challenge,Home & Garden,Garden Tools,Davis Ltd,147.36,81.47,16.31,3.7,24,True,2022-04-28
752,Synergized solution-oriented protocol,Food & Gourmet,Snacks,Lee PLC,47.22,33.88,22.09,2.7,71,True,2022-11-04
753,Reverse-engineered fresh-thinking middleware,Beauty & Personal Care,Makeup,Thomas Inc,83.07,31.12,11.85,4.6,33,False,2022-04-27
754,Pre-emptive eco-centric array,Clothing,Men's Wear,Oconnor Ltd,199.58,75.06,20.5,3.6,166,True,2022-10-11
755,Integrated needs-based utilization,Electronics,Cameras,Williams-Rogers,712.02,438.12,12.84,3.9,119,True,2022-10-18
756,Decentralized real-time infrastructure,Clothing,Shoes,Harper Ltd,92.76,46.7,19.01,4.3,84,True,2022-09-23
757,Assimilated motivating middleware,Sports & Outdoors,Team Sports,"Padilla, Grant and Velez",145.11,82.6,7.74,4.6,283,True,2022-06-11
758,Diverse reciprocal open architecture,Clothing,Kids' Clothing,"Barber, Smith and Erickson",87.99,42.13,21.21,4.2,290,True,2022-02-28
759,Horizontal encompassing solution,Beauty & Personal Care,Hair Care,"Hernandez, Holt and Houston",65.53,28.72,8.6,3.2,81,True,2022-08-23
760,Seamless contextually-based framework,Clothing,Shoes,Guzman-Richards,247.59,111.82,13.08,3.4,92,True,2022-10-23
761,Seamless user-facing task-force,Clothing,Kids' Clothing,Mcintyre-Carr,84.52,45.06,12.07,3.7,52,True,2022-07-29
762,Advanced systemic definition,Books,Non-Fiction,"Lynch, Collins and Hernandez",50.34,25.35,13.53,4.0,45,True,2022-02-24
763,Re-contextualized asymmetric workforce,Electronics,Cameras,Pierce LLC,84.19,55.03,24.57,4.7,10,True,2022-08-13
764,Total radical portal,Beauty & Personal Care,Fragrance,Reyes Ltd,53.07,23.21,0.33,3.6,97,True,2022-06-19
765,Re-contextualized regional utilization,Sports & Outdoors,Camping & Hiking,"Moore, Ferguson and Anderson",344.08,180.68,10.85,3.3,145,False,2022-05-13
766,Operative asymmetric function,Clothing,Kids' Clothing,"Reed, Turner and Walsh",71.43,31.07,0.71,3.9,122,True,2022-08-23
767,Switchable analyzing Graphical User Interface,Clothing,Shoes,"Meyer, Mcdonald and Gonzalez",249.27,104.65,2.41,3.4,51,True,2022-06-26
768,Intuitive responsive framework,Beauty & Personal Care,Makeup,"Martin, Navarro and Mccullough",12.03,3.25,2.33,3.5,69,True,2022-11-10
769,Triple-buffered impactful flexibility,Home & Garden,Garden Tools,Price-Parrish,559.97,315.92,9.33,4.9,202,True,2022-01-08
770,Grass-roots multimedia Internet solution,Clothing,Shoes,"Garcia, Pratt and Garcia",119.88,56.2,16.57,3.3,99,False,2022-02-23
771,Integrated holistic software,Sports & Outdoors,Team Sports,"Johnson, Greene and Mayo",368.31,255.73,15.66,4.4,119,False,2022-02-11
772,Down-sized empowering encoding,Electronics,Laptops,Maynard-House,1469.53,1089.28,9.82,3.8,63,True,2022-08-12
773,Expanded grid-enabled budgetary management,Beauty & Personal Care,Makeup,Lopez-Smith,115.12,35.21,22.58,2.6,72,True,2022-05-28
774,Fundamental coherent methodology,Clothing,Women's Wear,Horton PLC,189.09,98.84,17.96,3.4,59,True,2022-05-26
775,Universal reciprocal protocol,Books,Children's,Hudson PLC,59.34,29.58,15.16,4.2,119,True,2022-09-19
776,Proactive multi-tasking synergy,Clothing,Accessories,Mclaughlin-Murray,93.15,43.65,17.07,3.1,210,True,2022-04-11
777,Virtual actuating knowledge user,Electronics,Smart Home,Patterson and Sons,761.38,449.45,19.51,4.2,0,True,2022-03-05
778,Centralized interactive neural-net,Sports & Outdoors,Camping & Hiking,"Adams, Duarte and Meyer",575.3,351.68,20.25,2.8,651,True,2022-07-25
779,Monitored zero tolerance architecture,Sports & Outdoors,Water Sports,"Andrade, Jones and Johnson",441.55,225.58,11.99,2.1,26,True,2022-09-12
780,Future-proofed background approach,Home & Garden,Bedding,Parker-Smith,97.09,47.76,12.54,4.1,53,True,2022-04-25
781,Stand-alone encompassing definition,Home & Garden,Furniture,Brown-Smith,567.77,305.18,5.93,3.2,39,True,2022-05-18
782,Optimized reciprocal capacity,Books,Children's,Jones-Taylor,67.74,38.83,9.02,3.6,34,True,2022-08-06
783,Right-sized neutral synergy,Books,Textbooks,Smith-Brown,44.36,21.41,18.92,4.7,17,False,2022-09-20
784,Visionary transitional orchestration,Food & Gourmet,Gourmet & Specialty,"Weaver, Davis and Leonard",16.56,9.2,24.79,3.4,91,True,2022-11-18
785,Virtual client-server groupware,Food & Gourmet,Pantry Staples,Harper LLC,58.93,41.03,15.41,5.0,34,True,2022-03-03
786,Enhanced content-based support,Toys & Games,Outdoor Play,"Jones, Stone and Smith",64.92,35.87,0.7,4.7,148,False,2022-08-29
787,Devolved zero-defect approach,Clothing,Women's Wear,Bell PLC,248.8,90.28,19.29,3.5,177,True,2022-07-18
788,Phased contextually-based data-warehouse,Electronics,Laptops,Moran Ltd,1191.97,743.07,7.56,3.0,77,False,2022-11-27
789,Phased non-volatile middleware,Clothing,Men's Wear,Warren and Sons,140.26,69.83,13.78,4.6,77,True,2022-03-06
790,Enhanced fault-tolerant adapter,Toys & Games,Action Figures,Parrish-Moore,185.73,78.77,14.54,3.8,91,True,2022-10-27
791,Polarized 3rdgeneration collaboration,Books,Children's,Juarez-Murphy,67.69,29.04,6.12,5.0,159,True,2022-07-20
792,Robust foreground superstructure,Books,Non-Fiction,"Barnett, Beard and Cobb",77.62,35.44,14.7,2.9,97,True,2022-09-16
793,User-friendly tangible attitude,Electronics,Cameras,Daniels Ltd,119.92,81.87,16.28,3.4,42,True,2022-04-30
794,Devolved neutral core,Food & Gourmet,Snacks,Mathews Ltd,3.29,2.41,9.48,4.9,133,True,2022-07-02
795,Open-source transitional framework,Electronics,Tablets,"Green, Jones and Todd",379.28,249.41,1.66,3.9,81,True,2022-02-10
796,Business-focused demand-driven flexibility,Clothing,Shoes,"Evans, Rodriguez and Montgomery",222.36,99.66,1.63,4.1,39,True,2022-12-14
797,Organized disintermediate standardization,Home & Garden,Decor,"Cobb, Palmer and Andrade",323.06,182.12,4.45,5.0,138,True,2022-06-03
798,Fully-configurable needs-based benchmark,Clothing,Kids' Clothing,"Nguyen, Butler and Morgan",47.58,22.0,18.23,3.1,105,True,2022-02-05
799,Customer-focused didactic focus group,Food & Gourmet,Snacks,"Waters, Wong and Ruiz",20.13,15.08,11.25,3.3,103,True,2022-01-23
800,Adaptive intangible time-frame,Books,Fiction,"Sanchez, Barber and Rivera",11.63,6.6,12.04,5.0,109,True,2022-05-01
801,Reactive next generation firmware,Clothing,Women's Wear,Foster Group,231.24,81.22,17.13,4.7,42,True,2022-10-18
802,Reverse-engineered disintermediate hub,Electronics,Smart Home,Simmons-Wolfe,614.78,396.98,3.45,4.1,60,True,2022-06-11
803,Operative asymmetric help-desk,Toys & Games,Outdoor Play,"Soto, Allison and Brown",117.75,47.35,5.9,4.5,57,True,2022-01-02
804,Devolved human-resource system engine,Books,Non-Fiction,Riddle-Jones,40.09,17.54,18.93,2.5,38,True,2022-12-13
805,Secured optimizing intranet,Electronics,Tablets,"Hensley, Morris and Delacruz",1670.89,1172.23,14.67,3.6,115,True,2022-02-13
806,Distributed responsive project,Books,Textbooks,Camacho-Dunn,45.6,23.07,19.82,4.0,224,True,2022-01-22
807,Enhanced bi-directional knowledge user,Electronics,Smart Home,"Mason, Davis and Flowers",955.29,639.46,6.43,4.0,72,True,2022-03-07
808,Robust client-driven encoding,Clothing,Kids' Clothing,Maynard-Petty,18.82,8.32,11.58,4.4,50,True,2022-02-12
809,Enterprise-wide executive open architecture,Clothing,Shoes,Johnson-Mills,34.74,13.29,11.33,4.1,89,True,2022-08-29
810,Reactive didactic moratorium,Sports & Outdoors,Cycling,Ford-Hernandez,520.71,281.97,12.19,3.3,77,True,2022-06-04
811,Upgradable responsive support,Books,Comics & Graphic Novels,Wolf-Rodriguez,55.96,33.29,9.48,3.4,373,True,2022-12-20
812,Synergized upward-trending help-desk,Home & Garden,Bedding,"Gutierrez, Bell and Hernandez",299.12,156.1,23.74,3.8,66,True,2022-06-12
813,Self-enabling radical array,Sports & Outdoors,Team Sports,"Porter, Harris and Calderon",343.05,186.09,16.21,3.6,35,True,2022-01-24
814,Configurable attitude-oriented superstructure,Home & Garden,Furniture,Tate LLC,141.55,79.66,10.4,3.0,259,True,2022-02-13
815,User-friendly multi-tasking frame,Clothing,Kids' Clothing,"Blake, Thompson and Mcintyre",36.66,13.49,12.95,3.5,264,True,2022-07-31
816,Sharable systematic knowledge user,Clothing,Accessories,"Ingram, Sanchez and Bennett",196.42,101.33,7.88,2.9,98,True,2022-05-29
817,Advanced zero-defect circuit,Home & Garden,Kitchen,Roberson-Robinson,205.27,101.66,4.04,3.7,95,True,2022-09-21
818,Fully-configurable bandwidth-monitored matrix,Food & Gourmet,Pantry Staples,Schwartz-Baker,6.86,4.99,13.61,4.1,0,True,2022-04-10
819,Front-line 5thgeneration flexibility,Food & Gourmet,Snacks,Leblanc Group,24.62,13.81,16.7,3.3,16,True,2022-06-25
820,Ergonomic next generation knowledge user,Beauty & Personal Care,Hair Care,Campbell Ltd,44.72,11.91,1.25,3.5,108,True,2022-02-04
821,Cross-platform regional ability,Home & Garden,Decor,"Ellis, Michael and Smith",767.09,384.34,21.49,2.9,46,True,2022-08-08
822,Monitored maximized methodology,Beauty & Personal Care,Fragrance,Gomez-Castro,86.63,36.56,14.45,1.6,215,True,2022-08-07
823,Grass-roots 3rdgeneration Local Area Network,Books,Comics & Graphic Novels,"Jensen, Lopez and Jones",59.82,31.33,6.73,4.9,57,True,2022-02-07
824,Up-sized 24/7 Local Area Network,Books,Textbooks,Stone Inc,70.74,41.46,7.83,2.5,144,True,2022-01-19
825,Virtual context-sensitive focus group,Books,Textbooks,Brown-Miller,64.83,32.82,16.58,3.0,102,True,2022-12-04
826,Public-key background core,Food & Gourmet,Snacks,Reeves-Morgan,48.39,28.56,11.85,3.0,198,True,2022-10-03
827,Vision-oriented value-added infrastructure,Books,Children's,Duffy Group,18.15,7.99,6.06,2.3,121,True,2022-08-03
828,Upgradable explicit matrices,Home & Garden,Furniture,Bell PLC,324.49,188.56,10.76,3.8,185,True,2022-03-25
829,Multi-channeled 6thgeneration monitoring,Clothing,Shoes,"Shelton, Lopez and Stewart",19.89,7.66,0.4,2.4,118,True,2022-07-19
830,Upgradable object-oriented focus group,Clothing,Kids' Clothing,Jacobs-Mcdaniel,197.1,73.94,22.41,4.5,109,True,2022-12-08
831,Distributed motivating support,Clothing,Accessories,Green-Jones,80.55,42.31,13.69,3.2,97,True,2022-01-05
832,Open-architected 5thgeneration Internet solution,Books,Fiction,Zimmerman LLC,62.7,37.6,21.23,3.4,43,True,2022-04-16
833,Versatile user-facing capability,Home & Garden,Bedding,Luna LLC,685.45,350.27,11.06,3.6,83,True,2022-01-23
834,Object-based didactic attitude,Clothing,Women's Wear,"Sullivan, Thompson and Smith",20.64,8.0,16.04,3.1,33,True,2022-02-15
835,Integrated stable productivity,Clothing,Men's Wear,Morse PLC,24.63,9.48,3.86,3.7,83,True,2022-04-21
836,Organic maximized superstructure,Home & Garden,Furniture,"Moore, Walker and Ortiz",646.23,316.53,12.07,4.2,50,True,2022-08-05
837,Multi-tiered foreground core,Electronics,Cameras,"Nichols, Bell and Robinson",704.8,396.01,11.55,3.9,99,False,2022-04-20
838,Integrated static intranet,Books,Textbooks,Pitts-Keller,79.74,38.51,16.39,2.4,46,True,2022-07-28
839,Cloned grid-enabled info-mediaries,Sports & Outdoors,Water Sports,Reed Ltd,490.16,269.31,18.02,3.4,425,True,2022-02-27
840,Robust 5thgeneration archive,Home & Garden,Garden Tools,Lee-Carroll,554.53,255.74,24.67,4.4,41,True,2022-08-01
841,Up-sized grid-enabled superstructure,Sports & Outdoors,Water Sports,"Hodges, Simmons and Chapman",388.59,224.72,18.92,3.3,28,True,2022-03-22
842,Innovative disintermediate challenge,Sports & Outdoors,Water Sports,"Contreras, Morris and Murphy",106.38,67.26,22.71,4.5,88,True,2022-06-07
843,Quality-focused grid-enabled initiative,Clothing,Women's Wear,Meyers PLC,200.81,71.58,8.67,4.1,260,True,2022-06-23
844,Cross-group regional superstructure,Food & Gourmet,Organic,Shaw-Hines,17.19,11.51,22.02,2.8,77,True,2022-03-07
845,Visionary logistical toolset,Electronics,Headphones,Lopez Group,925.94,510.44,4.69,5.0,250,True,2022-03-11
846,Extended homogeneous interface,Sports & Outdoors,Camping & Hiking,Hill-Smith,480.82,284.75,9.69,4.0,120,True,2022-08-20
847,Implemented asymmetric groupware,Electronics,Tablets,"Farrell, Johnson and Russell",412.76,244.55,15.53,4.4,117,True,2022-08-14
848,Optimized background access,Home & Garden,Garden Tools,Griffin-Kelly,130.91,62.43,17.57,4.3,176,True,2022-11-12
849,Team-oriented bandwidth-monitored protocol,Books,Comics & Graphic Novels,Campbell-Chambers,61.36,25.0,10.97,3.7,340,True,2022-11-19
850,Business-focused stable application,Books,Children's,Huynh-Rodriguez,57.87,23.65,20.97,3.0,30,True,2022-08-15
851,Seamless radical standardization,Sports & Outdoors,Camping & Hiking,"Hendricks, Brown and Powell",372.84,237.44,12.31,3.2,53,True,2022-09-27
852,Realigned contextually-based standardization,Home & Garden,Kitchen,"Lowe, White and Coleman",424.74,246.81,6.27,3.8,5,True,2022-05-29
853,Sharable national standardization,Books,Non-Fiction,Sullivan-Foster,54.5,28.36,23.17,3.5,91,True,2022-12-12
854,Seamless coherent algorithm,Toys & Games,Outdoor Play,Parker-Ramirez,27.88,11.88,4.14,4.3,90,True,2022-10-15
855,Focused fresh-thinking alliance,Electronics,Headphones,Jimenez LLC,1190.8,871.85,24.39,3.9,98,True,2022-02-24
856,Synchronized client-server workforce,Books,Textbooks,"Jackson, Moore and Barnes",26.13,14.02,24.32,3.7,88,True,2022-10-10
857,Polarized grid-enabled hierarchy,Electronics,Laptops,Young-Wagner,118.34,75.9,18.93,2.9,209,True,2022-08-11
